sample_index,timestamp,time_s,source_file,activity_hint,L1_g,L2_g,L3_g,L4_g,L5_g,L6_g,L7_g,L8_g,L9_g,L10_g,L11_g,L12_g,L13_g,L14_g,L15_g,L16_g,L17_g,L18_g,total_g,p_fore_g,p_arch_g,p_heel_g,p_medial_g,p_lateral_g,cop_x_mm,cop_y_mm,cop_ap_norm,cop_ml_norm,cop_ap_dot_norm_s,cop_ml_dot_norm_s,gait_state,stance_phase,tau_proxy_pf_nm,tau_proxy_pf_nm_clipped,activity_pred,quality_flags
36,2026-05-14 23:09:28,1.800000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
37,2026-05-14 23:09:28,1.850000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
38,2026-05-14 23:09:28,1.900000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
39,2026-05-14 23:09:28,1.950000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
40,2026-05-14 23:09:28,2.000000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
41,2026-05-14 23:09:28,2.050000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
42,2026-05-14 23:09:28,2.100000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
43,2026-05-14 23:09:28,2.150000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
44,2026-05-14 23:09:28,2.200000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
45,2026-05-14 23:09:28,2.250000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
46,2026-05-14 23:09:28,2.300000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
47,2026-05-14 23:09:28,2.350000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
48,2026-05-14 23:09:28,2.400000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
49,2026-05-14 23:09:28,2.450000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
50,2026-05-14 23:09:28,2.500000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
51,2026-05-14 23:09:28,2.550000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
52,2026-05-14 23:09:28,2.600000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
53,2026-05-14 23:09:28,2.650000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
54,2026-05-14 23:09:29,2.700000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
55,2026-05-14 23:09:29,2.750000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
