epoch,mark,Measured Torque,Desired Torque,DPJMC Alpha,DPJMC Tau Des PF,Pressure Total,COP AP,COP ML,DPJMC State,DPJMC Fault Flags,Exoskeleton time (seconds)
1779334524.880477,0,0.000000,0.000000,0.000000,0.000000,179.210000,0.050000,-0.310000,0.000000,48.000000,21.070000
1779334524.902977,0,0.000000,0.000000,0.000000,0.000000,179.300000,0.050000,-0.310000,0.000000,48.000000,21.090000
1779334524.903476,0,0.000000,0.000000,0.000000,0.000000,179.300000,0.050000,-0.310000,0.000000,48.000000,21.100000
1779334524.903977,0,0.000000,0.000000,0.000000,0.000000,179.300000,0.050000,-0.310000,0.000000,48.000000,21.110000
1779334524.926977,0,0.000000,0.000000,0.000000,0.000000,179.300000,0.050000,-0.310000,0.000000,48.000000,21.120000
1779334524.927476,0,0.000000,0.000000,0.000000,0.000000,179.300000,0.050000,-0.310000,0.000000,48.000000,21.120000
1779334524.950977,0,0.000000,0.000000,0.000000,0.000000,179.000000,0.050000,-0.310000,0.000000,48.000000,21.130000
1779334524.950977,0,0.000000,0.000000,0.000000,0.000000,179.000000,0.050000,-0.310000,0.000000,48.000000,21.150000
1779334524.976977,0,0.000000,0.000000,0.000000,0.000000,179.000000,0.050000,-0.310000,0.000000,48.000000,21.170000
1779334524.977477,0,0.000000,0.000000,0.000000,0.000000,179.000000,0.050000,-0.310000,0.000000,48.000000,21.180000
1779334525.001976,0,0.000000,0.000000,0.000000,0.000000,179.000000,0.050000,-0.310000,0.000000,48.000000,21.190000
1779334525.002476,0,0.000000,0.000000,0.000000,0.000000,174.970000,0.050000,-0.310000,0.000000,48.000000,21.200000
1779334525.002976,0,0.000000,0.000000,0.000000,0.000000,174.970000,0.050000,-0.310000,0.000000,48.000000,21.200000
